,id,upload_date,townships,sr,cumulative_no,First_ts,First_sr,Township_Name_Eng,Tsp_Pcode,SR_Pcode,SR_Name_Eng,Township_Name_MMR
632,801,1/17/2021,Myinmu Township,Sagaing Region,27,Myinmu,Sagaing,Myinmu,MMR005002,MMR005,Sagaing,á€™á€¼á€„á€ºá€¸á€™á€°
633,802,1/17/2021,Katha Township,Sagaing Region,27,Katha,Sagaing,Katha,MMR005020,MMR005,Sagaing,á€€á€žá€¬
634,803,1/17/2021,Kawthoung Township,Tanintharyi Region,25,Kawthoung,Tanintharyi,Kawthoung,MMR006009,MMR006,Tanintharyi,á€€á€±á€¬á€·á€žá€±á€¬á€„á€ºá€¸
635,804,1/17/2021,Budalin Township,Sagaing Region,25,Budalin,Sagaing,Budalin,MMR005013,MMR005,Sagaing,á€˜á€¯á€á€œá€„á€º
636,805,1/17/2021,Khin-U Township,Sagaing Region,25,Khin-U,Sagaing,Khin-U,MMR005005,MMR005,Sagaing,á€á€„á€ºá€¦á€¸
637,806,1/17/2021,Tonzang Township,Chin State,24,Tonzang,Chin,Tonzang,MMR004005,MMR004,Chin,á€á€½á€”á€ºá€¸á€‡á€”á€º
638,807,1/17/2021,Kani Township,Sagaing Region,24,Kani,Sagaing,Kani,MMR005017,MMR005,Sagaing,á€€á€”á€®
639,808,1/17/2021,Hakha Township,Chin State,23,Hakha,Chin,Hakha,MMR004002,MMR004,Chin,á€Ÿá€¬á€¸á€á€«á€¸
640,809,1/17/2021,Thabaung Township,Ayeyarwady Region,23,Thabaung,Ayeyarwady,Thabaung,MMR017003,MMR017,Ayeyarwady,á€žá€¬á€•á€±á€«á€„á€ºá€¸
641,810,1/17/2021,Falam Township,Chin State,23,Falam,Chin,Falam,MMR004001,MMR004,Chin,á€–á€œá€™á€ºá€¸
642,811,1/17/2021,Myaung Township,Sagaing Region,22,Myaung,Sagaing,Myaung,MMR005003,MMR005,Sagaing,á€™á€¼á€±á€¬á€„á€º
643,814,1/17/2021,Shwegu Township,Kachin State,21,Shwegu,Kachin,Shwegu,MMR001011,MMR001,Kachin,á€›á€½á€¾á€±á€€á€°
644,815,1/17/2021,Kyunhla Township,Sagaing Region,21,Kyunhla,Sagaing,Kyunhla,MMR005008,MMR005,Sagaing,á€€á€»á€½á€”á€ºá€¸á€œá€¾
645,818,1/17/2021,Bhamo Township,Kachin State,19,Bhamo,Kachin,Bhamo,MMR001010,MMR001,Kachin,á€—á€”á€ºá€¸á€™á€±á€¬á€º
646,819,1/17/2021,Kamma Township,Magway Region,19,Kamma,Magway,Kamma,MMR009015,MMR009,Magway,á€€á€¶á€™
647,821,1/17/2021,Singu Township,Mandalay Region,18,Singu,Mandalay,Singu,MMR010010,MMR010,Mandalay,á€…á€‰á€ºá€·á€€á€°á€¸
648,823,1/17/2021,Thayetchaung Township,Tanintharyi Region,17,Thayetchaung,Tanintharyi,Thayetchaung,MMR006003,MMR006,Tanintharyi,á€žá€›á€€á€ºá€á€»á€±á€¬á€„á€ºá€¸
649,824,1/17/2021,Ngape Township,Magway Region,17,Ngape,Magway,Ngape,MMR009009,MMR009,Magway,á€„á€–á€²
650,825,1/17/2021,Ayadaw Township,Sagaing Region,16,Ayadaw,Sagaing,Ayadaw,MMR005014,MMR005,Sagaing,á€¡á€›á€¬á€á€±á€¬á€º
651,826,1/17/2021,Mogaung Township,Kachin State,16,Mogaung,Kachin,Mogaung,MMR001008,MMR001,Kachin,á€™á€­á€¯á€¸á€€á€±á€¬á€„á€ºá€¸
652,827,1/17/2021,Waingmaw Township,Kachin State,15,Waingmaw,Kachin,Waingmaw,MMR001002,MMR001,Kachin,á€á€­á€¯á€„á€ºá€¸á€™á€±á€¬á€º
653,829,1/17/2021,Kyunsu Township,Tanintharyi Region,14,Kyunsu,Tanintharyi,Kyunsu,MMR006006,MMR006,Tanintharyi,á€€á€»á€½á€”á€ºá€¸á€…á€¯
654,830,1/17/2021,Kalewa Township,Sagaing Region,14,Kalewa,Sagaing,Kalewa,MMR005028,MMR005,Sagaing,á€€á€œá€±á€¸á€
655,831,1/17/2021,Munaung Township,Rakhine State,13,Munaung,Rakhine,Munaung,MMR012012,MMR012,Rakhine,á€™á€¬á€”á€ºá€¡á€±á€¬á€„á€º
656,832,1/17/2021,Ngapudaw Township,Ayeyarwady Region,13,Ngapudaw,Ayeyarwady,Ngapudaw,MMR017004,MMR017,Ayeyarwady,á€„á€•á€¯á€á€±á€¬
657,834,1/17/2021,Kyainseikgyi Township,Kayin State,12,Kyainseikgyi,Kayin,Kyainseikgyi,MMR003007,MMR003,Kayin,á€€á€¼á€¬á€¡á€„á€ºá€¸á€†á€­á€•á€ºá€€á€¼á€®á€¸
658,836,1/17/2021,Bokpyin Township,Tanintharyi Region,12,Bokpyin,Tanintharyi,Bokpyin,MMR006010,MMR006,Tanintharyi,á€˜á€¯á€á€ºá€•á€¼á€„á€ºá€¸
659,838,1/17/2021,Saw Township,Magway Region,12,Saw,Magway,Saw,MMR009025,MMR009,Magway,á€†á€±á€¬
660,839,1/17/2021,Thandaunggyi Township,Kayin State,11,Thandaunggyi,Kayin,Thandaunggyi,MMR003004,MMR003,Kayin,á€žá€¶á€á€±á€¬á€„á€ºá€€á€¼á€®á€¸
661,842,1/17/2021,Momauk Township,Kachin State,9,Momauk,Kachin,Momauk,MMR001012,MMR001,Kachin,á€™á€­á€¯á€¸á€™á€±á€¬á€€á€º
662,843,1/17/2021,Wuntho Township,Sagaing Region,9,Wuntho,Sagaing,Wuntho,MMR005025,MMR005,Sagaing,á€á€”á€ºá€¸á€žá€­á€¯
663,844,1/17/2021,Sidoktaya Township,Magway Region,9,Sidoktaya,Magway,Sidoktaya,MMR009011,MMR009,Magway,á€…á€±á€á€¯á€á€¹á€‘á€›á€¬
664,845,1/17/2021,Tigyaing Township,Sagaing Region,9,Tigyaing,Sagaing,Tigyaing,MMR005022,MMR005,Sagaing,á€‘á€®á€¸á€á€»á€­á€¯á€„á€ºá€·
665,849,1/17/2021,Kanpetlet Township,Chin State,8,Kanpetlet,Chin,Kanpetlet,MMR004008,MMR004,Chin,á€€á€”á€ºá€•á€€á€ºá€œá€€á€º
666,851,1/17/2021,Tilin Township,Magway Region,6,Tilin,Magway,Tilin,MMR009024,MMR009,Magway,á€‘á€®á€¸á€œá€„á€ºá€¸
667,853,1/17/2021,Mindon Township,Magway Region,6,Mindon,Magway,Mindon,MMR009014,MMR009,Magway,á€™á€„á€ºá€¸á€á€¯á€”á€ºá€¸
668,856,1/17/2021,Thantlang Township,Chin State,5,Thantlang,Chin,Thantlang,MMR004003,MMR004,Chin,á€‘á€”á€ºá€á€œá€”á€º
669,857,1/17/2021,Paungbyin Township,Sagaing Region,5,Paungbyin,Sagaing,Paungbyin,MMR005032,MMR005,Sagaing,á€–á€±á€¬á€„á€ºá€¸á€•á€¼á€„á€º
670,861,1/17/2021,Hkamti Township,Sagaing Region,4,Hkamti,Sagaing,Hkamti,MMR005033,MMR005,Sagaing,á€á€”á€¹á€á€®á€¸
671,862,1/17/2021,Demoso Township,Kayah State,4,Demoso,Kayah,Demoso,MMR002002,MMR002,Kayah,á€’á€®á€¸á€™á€±á€¬á€·á€†á€­á€¯
672,864,1/17/2021,Nanyun Township,Sagaing Region,4,Nanyun,Sagaing,Nanyun,MMR005037,MMR005,Sagaing,á€”á€”á€ºá€¸á€šá€½á€”á€ºá€¸
673,865,1/17/2021,Hpapun Township,Kayin State,3,Hpapun,Kayin,Hpapun,MMR003003,MMR003,Kayin,á€–á€¬á€•á€½á€”á€º
674,869,1/17/2021,Puta-O Township,Kachin State,2,Puta-O,Kachin,Puta-O,MMR001014,MMR001,Kachin,á€•á€°á€á€¬á€¡á€­á€¯
675,871,1/18/2021,Mingaladon Township,Yangon Region,6029,Mingaladon,Yangon,Mingaladon,MMR013002,MMR013,Yangon,á€™á€„á€ºá€¹á€‚á€œá€¬á€’á€¯á€¶
676,872,1/18/2021,North Okkalapa Township,Yangon Region,5839,North Okkalapa,Yangon,North Okkalapa,MMR013012,MMR013,Yangon,á€™á€¼á€±á€¬á€€á€ºá€¥á€€á€¹á€€á€œá€¬á€•
677,873,1/18/2021,Hlaingtharya Township,Yangon Region,4810,Hlaingtharya,Yangon,Hlaingtharya,MMR013008,MMR013,Yangon,á€œá€¾á€­á€¯á€„á€ºá€žá€¬á€šá€¬
678,874,1/18/2021,Insein Township,Yangon Region,4611,Insein,Yangon,Insein,MMR013001,MMR013,Yangon,á€¡á€„á€ºá€¸á€…á€­á€”á€º
679,875,1/18/2021,Thingangyun Township,Yangon Region,4541,Thingangyun,Yangon,Thingangyun,MMR013009,MMR013,Yangon,á€žá€„á€ºá€¹á€ƒá€”á€ºá€¸á€€á€»á€½á€”á€ºá€¸
680,876,1/18/2021,Mayangone Township,Yangon Region,3858,Mayangone,Yangon,Mayangone,MMR013042,MMR013,Yangon,á€™á€›á€™á€ºá€¸á€€á€¯á€”á€ºá€¸
681,877,1/18/2021,Shwepyithar Township,Yangon Region,3799,Shwepyithar,Yangon,Shwepyithar,MMR013007,MMR013,Yangon,á€›á€½á€¾á€±á€•á€¼á€Šá€ºá€žá€¬
682,879,1/18/2021,Dagon Myothit (South) Township,Yangon Region,3182,Dagon Myothit (South),Yangon,Dagon Myothit (South),MMR013018,MMR013,Yangon,á€’á€‚á€¯á€¶á€™á€¼á€­á€¯á€·á€žá€…á€º (á€á€±á€¬á€„á€ºá€•á€­á€¯á€„á€ºá€¸)
683,880,1/18/2021,Tamwe Township,Yangon Region,3011,Tamwe,Yangon,Tamwe,MMR013015,MMR013,Yangon,á€á€¬á€™á€½á€±
684,881,1/18/2021,South Okkalapa Township,Yangon Region,2985,South Okkalapa,Yangon,South Okkalapa,MMR013011,MMR013,Yangon,á€á€±á€¬á€„á€ºá€¥á€€á€¹á€€á€œá€¬á€•
685,882,1/18/2021,Hlaing Township,Yangon Region,2960,Hlaing,Yangon,Hlaing,MMR013040,MMR013,Yangon,á€œá€¾á€­á€¯á€„á€º
686,883,1/18/2021,Thanlyin Township,Yangon Region,2859,Thanlyin,Yangon,Thanlyin,MMR013023,MMR013,Yangon,á€žá€”á€ºá€œá€»á€„á€º
687,884,1/18/2021,Chanayethazan Township,Mandalay Region,2688,Chanayethazan,Mandalay,Chanayethazan,MMR010002,MMR010,Mandalay,á€á€»á€™á€ºá€¸á€¡á€±á€¸á€žá€¬á€…á€¶
688,885,1/18/2021,Aungmyaythazan Township,Mandalay Region,2519,Aungmyaythazan,Mandalay,Aungmyaythazan,MMR010001,MMR010,Mandalay,á€¡á€±á€¬á€„á€ºá€™á€¼á€±á€žá€¬á€…á€¶
689,886,1/18/2021,Kamaryut Township,Yangon Region,2489,Kamaryut,Yangon,Kamaryut,MMR013041,MMR013,Yangon,á€€á€™á€¬á€›á€½á€á€º
690,887,1/18/2021,Mahaaungmyay Township,Mandalay Region,2481,Mahaaungmyay,Mandalay,Mahaaungmyay,MMR010003,MMR010,Mandalay,á€™á€Ÿá€¬á€¡á€±á€¬á€„á€ºá€™á€¼á€±
691,888,1/18/2021,Thaketa Township,Yangon Region,2396,Thaketa,Yangon,Thaketa,MMR013013,MMR013,Yangon,á€žá€¬á€€á€±á€
692,889,1/18/2021,Dagon Myothit (North) Township,Yangon Region,2325,Dagon Myothit (North),Yangon,Dagon Myothit (North),MMR013019,MMR013,Yangon,á€’á€‚á€¯á€¶á€™á€¼á€­á€¯á€·á€žá€…á€º (á€™á€¼á€±á€¬á€€á€ºá€•á€­á€¯á€„á€ºá€¸)
693,890,1/18/2021,Hmawbi Township,Yangon Region,2153,Hmawbi,Yangon,Hmawbi,MMR013003,MMR013,Yangon,á€™á€¾á€±á€¬á€ºá€˜á€®
694,891,1/18/2021,Dagon Myothit (East) Township,Yangon Region,2059,Dagon Myothit (East),Yangon,Dagon Myothit (East),MMR013020,MMR013,Yangon,á€’á€‚á€¯á€¶á€™á€¼á€­á€¯á€·á€žá€…á€º (á€¡á€›á€¾á€±á€·á€•á€­á€¯á€„á€ºá€¸)
695,892,1/18/2021,Kyeemyindaing Township,Yangon Region,2042,Kyeemyindaing,Yangon,Kyeemyindaing,MMR013038,MMR013,Yangon,á€€á€¼á€Šá€ºá€·á€™á€¼á€„á€ºá€á€­á€¯á€„á€º
696,893,1/18/2021,Sanchaung Township,Yangon Region,2033,Sanchaung,Yangon,Sanchaung,MMR013039,MMR013,Yangon,á€…á€™á€ºá€¸á€á€»á€±á€¬á€„á€ºá€¸
697,894,1/18/2021,Chanmyathazi Township,Mandalay Region,1963,Chanmyathazi,Mandalay,Chanmyathazi,MMR010004,MMR010,Mandalay,á€á€»á€™á€ºá€¸á€™á€¼á€žá€¬á€…á€Šá€º
698,895,1/18/2021,Mingalartaungnyunt Township,Yangon Region,1859,Mingalartaungnyunt,Yangon,Mingalartaungnyunt,MMR013022,MMR013,Yangon,á€™á€„á€ºá€¹á€‚á€œá€¬á€á€±á€¬á€„á€ºá€Šá€½á€”á€ºá€·
699,896,1/18/2021,Amarapura Township,Mandalay Region,1601,Amarapura,Mandalay,Amarapura,MMR010006,MMR010,Mandalay,á€¡á€™á€›á€•á€°á€›
700,897,1/18/2021,Bahan Township,Yangon Region,1550,Bahan,Yangon,Bahan,MMR013044,MMR013,Yangon,á€—á€Ÿá€”á€ºá€¸
701,898,1/18/2021,Sittwe Township,Rakhine State,1550,Sittwe,Rakhine,Sittwe,MMR012001,MMR012,Rakhine,á€…á€…á€ºá€á€½á€±
702,899,1/18/2021,Mawlamyine Township,Mon State,1413,Mawlamyine,Mon,Mawlamyine,MMR011001,MMR011,Mon,á€™á€±á€¬á€ºá€œá€™á€¼á€­á€¯á€„á€º
703,900,1/18/2021,Dala Township,Yangon Region,1412,Dala,Yangon,Dala,MMR013030,MMR013,Yangon,á€’á€œ
704,901,1/18/2021,Yankin Township,Yangon Region,1303,Yankin,Yangon,Yankin,MMR013010,MMR013,Yangon,á€›á€”á€ºá€€á€„á€ºá€¸
705,902,1/18/2021,Lanmadaw Township,Yangon Region,1286,Lanmadaw,Yangon,Lanmadaw,MMR013035,MMR013,Yangon,á€œá€™á€ºá€¸á€™á€á€±á€¬á€º
706,903,1/18/2021,Dagon Myothit (Seikkan),Yangon Region,1258,Dagon Myothit (Seikkan),Yangon,Dagon Myothit (Seikkan),MMR013021,MMR013,Yangon,á€’á€‚á€¯á€¶á€™á€¼á€­á€¯á€·á€žá€…á€º (á€†á€­á€•á€ºá€€á€™á€ºá€¸)
707,904,1/18/2021,Botahtaung Township,Yangon Region,1171,Botahtaung,Yangon,Botahtaung,MMR013017,MMR013,Yangon,á€—á€­á€¯á€œá€ºá€á€‘á€±á€¬á€„á€º
708,905,1/18/2021,Hlegu Township,Yangon Region,1120,Hlegu,Yangon,Hlegu,MMR013004,MMR013,Yangon,á€œá€¾á€Šá€ºá€¸á€€á€°á€¸
709,906,1/18/2021,Dawbon Township,Yangon Region,1105,Dawbon,Yangon,Dawbon,MMR013014,MMR013,Yangon,á€’á€±á€«á€•á€¯á€¶
710,907,1/18/2021,Ahlone Township,Yangon Region,1096,Ahlone,Yangon,Ahlone,MMR013037,MMR013,Yangon,á€¡á€œá€¯á€¶
711,908,1/18/2021,Pyigyitagon Township,Mandalay Region,965,Pyigyitagon,Mandalay,Pyigyitagon,MMR010005,MMR010,Mandalay,á€•á€¼á€Šá€ºá€€á€¼á€®á€¸á€á€¶á€á€½á€”á€º
712,909,1/18/2021,Kyauktan Township,Yangon Region,956,Kyauktan,Yangon,Kyauktan,MMR013024,MMR013,Yangon,á€€á€»á€±á€¬á€€á€ºá€á€”á€ºá€¸
713,910,1/18/2021,Twantay Township,Yangon Region,927,Twantay,Yangon,Twantay,MMR013027,MMR013,Yangon,á€á€½á€¶á€á€±á€¸
714,911,1/18/2021,Pabedan Township,Yangon Region,881,Pabedan,Yangon,Pabedan,MMR013034,MMR013,Yangon,á€•á€”á€ºá€¸á€˜á€²á€á€”á€ºá€¸
715,912,1/18/2021,Pazundaung Township,Yangon Region,814,Pazundaung,Yangon,Pazundaung,MMR013016,MMR013,Yangon,á€•á€¯á€‡á€½á€”á€ºá€á€±á€¬á€„á€º
716,913,1/18/2021,Latha Township,Yangon Region,792,Latha,Yangon,Latha,MMR013036,MMR013,Yangon,á€œá€žá€¬
717,914,1/18/2021,Pathein Township,Ayeyarwady Region,768,Pathein,Ayeyarwady,Pathein,MMR017001,MMR017,Ayeyarwady,á€•á€¯á€žá€­á€™á€º
718,915,1/18/2021,Hinthada Township,Ayeyarwady Region,721,Hinthada,Ayeyarwady,Hinthada,MMR017008,MMR017,Ayeyarwady,á€Ÿá€„á€ºá€¹á€žá€¬á€
719,916,1/18/2021,Dagon Township,Yangon Region,704,Dagon,Yangon,Dagon,MMR013043,MMR013,Yangon,á€’á€‚á€¯á€¶
720,917,1/18/2021,Patheingyi Township,Mandalay Region,667,Patheingyi,Mandalay,Patheingyi,MMR010007,MMR010,Mandalay,á€•á€¯á€žá€­á€™á€ºá€€á€¼á€®á€¸
721,918,1/18/2021,Taikkyi Township,Yangon Region,659,Taikkyi,Yangon,Taikkyi,MMR013005,MMR013,Yangon,á€á€­á€¯á€€á€ºá€€á€¼á€®á€¸
722,919,1/18/2021,Kyauktada Township,Yangon Region,640,Kyauktada,Yangon,Kyauktada,MMR013033,MMR013,Yangon,á€€á€»á€±á€¬á€€á€ºá€á€¶á€á€¬á€¸
723,920,1/18/2021,Htantabin Township,Yangon Region,639,Htantabin,Yangon,Htantabin,MMR013006,MMR013,Yangon,á€‘á€”á€ºá€¸á€á€•á€„á€º
724,921,1/18/2021,Aunglan Township,Magway Region,610,Aunglan,Magway,Aunglan,MMR009016,MMR009,Magway,á€¡á€±á€¬á€„á€ºá€œá€¶
725,922,1/18/2021,Hpa-An Township,Kayin State,568,Hpa-An,Kayin,Hpa-An,MMR003001,MMR003,Kayin,á€˜á€¬á€¸á€¡á€¶
726,923,1/18/2021,Sagaing Township,Sagaing Region,518,Sagaing,Sagaing,Sagaing,MMR005001,MMR005,Sagaing,á€…á€…á€ºá€€á€­á€¯á€„á€ºá€¸
727,925,1/18/2021,Maubin Township,Ayeyarwady Region,506,Maubin,Ayeyarwady,Maubin,MMR017019,MMR017,Ayeyarwady,á€™á€¡á€°á€•á€„á€º
728,926,1/18/2021,Mawlamyinegyun Township,Ayeyarwady Region,496,Mawlamyinegyun,Ayeyarwady,Mawlamyinegyun,MMR017018,MMR017,Ayeyarwady,á€™á€±á€¬á€ºá€œá€™á€¼á€­á€¯á€„á€ºá€€á€»á€½á€”á€ºá€¸
729,928,1/18/2021,Zay Yar Thi Ri Township,Naypyitaw,488,Zay Yar Thi Ri,Nay Pyi Taw,Zay Yar Thi Ri,MMR018001,MMR018,Nay Pyi Taw,á€‡á€±á€šá€»á€¬á€žá€®á€›á€­
730,929,1/18/2021,Myingyan Township,Mandalay Region,480,Myingyan,Mandalay,Myingyan,MMR010017,MMR010,Mandalay,á€™á€¼á€„á€ºá€¸á€á€¼á€¶
731,930,1/18/2021,Thaton Township,Mon State,478,Thaton,Mon,Thaton,MMR011007,MMR011,Mon,á€žá€‘á€¯á€¶
732,933,1/18/2021,Hpakant Township,Kachin State,451,Hpakant,Kachin,Hpakant,MMR001009,MMR001,Kachin,á€–á€¬á€¸á€€á€”á€ºá€·
733,934,1/18/2021,Kale Township,Sagaing Region,447,Kale,Sagaing,Kale,MMR005027,MMR005,Sagaing,á€€á€œá€±á€¸
734,935,1/18/2021,Kyaukpyu Township,Rakhine State,446,Kyaukpyu,Rakhine,Kyaukpyu,MMR012011,MMR012,Rakhine,á€€á€»á€±á€¬á€€á€ºá€–á€¼á€°
735,936,1/18/2021,Seikgyikanaungto Township,Yangon Region,441,Seikgyikanaungto,Yangon,Seikgyikanaungto,MMR013031,MMR013,Yangon,á€†á€­á€•á€ºá€€á€¼á€®á€¸/á€á€”á€±á€¬á€„á€ºá€á€­á€¯
736,937,1/18/2021,Kayan Township,Yangon Region,439,Kayan,Yangon,Kayan,MMR013026,MMR013,Yangon,á€á€›á€™á€ºá€¸
737,939,1/18/2021,Thongwa Township,Yangon Region,421,Thongwa,Yangon,Thongwa,MMR013025,MMR013,Yangon,á€žá€¯á€¶á€¸á€á€½
738,940,1/18/2021,Dedaye Township,Ayeyarwady Region,415,Dedaye,Ayeyarwady,Dedaye,MMR017026,MMR017,Ayeyarwady,á€’á€±á€¸á€’á€›á€²
739,941,1/18/2021,Magway Township,Magway Region,404,Magway,Magway,Magway,MMR009001,MMR009,Magway,á€™á€€á€½á€±á€¸
740,942,1/18/2021,Maungdaw Township,Rakhine State,398,Maungdaw,Rakhine,Maungdaw,MMR012009,MMR012,Rakhine,á€™á€±á€¬á€„á€ºá€á€±á€¬
741,943,1/18/2021,Myawaddy Township,Kayin State,396,Myawaddy,Kayin,Myawaddy,MMR003005,MMR003,Kayin,á€™á€¼á€á€á€®
742,946,1/18/2021,Kawhmu Township,Yangon Region,320,Kawhmu,Yangon,Kawhmu,MMR013028,MMR013,Yangon,á€€á€±á€¬á€·á€™á€¾á€°á€¸
743,947,1/18/2021,Kyaikto Township,Mon State,312,Kyaikto,Mon,Kyaikto,MMR011009,MMR011,Mon,á€€á€»á€­á€¯á€€á€ºá€‘á€­á€¯
744,948,1/18/2021,Sintgaing Township,Mandalay Region,307,Sintgaing,Mandalay,Sintgaing,MMR010014,MMR010,Mandalay,á€…á€‰á€ºá€·á€€á€­á€¯á€„á€º
745,949,1/18/2021,Myeik Township,Tanintharyi Region,306,Myeik,Tanintharyi,Myeik,MMR006005,MMR006,Tanintharyi,á€™á€¼á€­á€á€º
746,950,1/18/2021,Kungyangon Township,Yangon Region,299,Kungyangon,Yangon,Kungyangon,MMR013029,MMR013,Yangon,á€€á€½á€™á€ºá€¸á€á€¼á€¶á€€á€¯á€”á€ºá€¸
747,951,1/18/2021,Salin Township,Magway Region,280,Salin,Magway,Salin,MMR009010,MMR009,Magway,á€…á€œá€„á€ºá€¸
748,952,1/18/2021,Kyonpyaw Township,Ayeyarwady Region,274,Kyonpyaw,Ayeyarwady,Kyonpyaw,MMR017005,MMR017,Ayeyarwady,á€€á€»á€¯á€¶á€•á€»á€±á€¬á€º
749,953,1/18/2021,Taungtha Township,Mandalay Region,266,Taungtha,Mandalay,Taungtha,MMR010018,MMR010,Mandalay,á€á€±á€¬á€„á€ºá€žá€¬
750,954,1/18/2021,Mrauk-U Township,Rakhine State,265,Mrauk-U,Rakhine,Mrauk-U,MMR012003,MMR012,Rakhine,á€™á€¼á€±á€¬á€€á€ºá€¦á€¸
751,955,1/18/2021,Kyauktaw Township,Rakhine State,264,Kyauktaw,Rakhine,Kyauktaw,MMR012004,MMR012,Rakhine,á€€á€»á€±á€¬á€€á€ºá€á€±á€¬á€º
752,956,1/18/2021,Bogale Township,Ayeyarwady Region,264,Bogale,Ayeyarwady,Bogale,MMR017024,MMR017,Ayeyarwady,á€˜á€­á€¯á€€á€œá€±á€¸
753,958,1/18/2021,Kyaiklat Township,Ayeyarwady Region,256,Kyaiklat,Ayeyarwady,Kyaiklat,MMR017025,MMR017,Ayeyarwady,á€€á€»á€­á€¯á€€á€ºá€œá€á€º
754,959,1/18/2021,Taungdwingyi Township,Magway Region,253,Taungdwingyi,Magway,Taungdwingyi,MMR009004,MMR009,Magway,á€á€±á€¬á€„á€ºá€á€½á€„á€ºá€¸á€€á€¼á€®á€¸
755,960,1/18/2021,Labutta Township,Ayeyarwady Region,249,Labutta,Ayeyarwady,Labutta,MMR017016,MMR017,Ayeyarwady,á€œá€•á€½á€á€¹á€á€¬
